"TimePeriod","CampaignId","CampaignName","DeviceType","Network","Impressions","Clicks","Spend","Ctr","AverageCpc","QualityScore","AdDistribution","AverageCpm"
"2020-07-10","392204748","Memory | Shopping | New","Smartphone","Syndicated search partners","60","1","0.08","1.67%","0.08","--","Search","1.33"
"2020-07-10","392204748","Memory | Shopping | New","Smartphone","Audience","4","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-10","392204748","Memory | Shopping | New","Tablet","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392204748","Memory | Shopping | New","Tablet","Audience","5","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-10","392212795","LCD | Shopping | New","Computer","Bing and Yahoo! search","483","3","0.78","0.62%","0.26","--","Search","1.61"
"2020-07-10","392212795","LCD | Shopping | New","Computer","Syndicated search partners","97","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392212795","LCD | Shopping | New","Computer","AOL search","1","1","0.35","100.00%","0.35","--","Search","350.00"
"2020-07-10","392212795","LCD | Shopping | New","Computer","Audience","117","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-10","392212795","LCD | Shopping | New","Smartphone","Bing and Yahoo! search","67","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392212795","LCD | Shopping | New","Smartphone","Syndicated search partners","8786","53","6.06","0.60%","0.11","--","Search","0.69"
"2020-07-10","392212795","LCD | Shopping | New","Smartphone","Audience","70","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-10","392212795","LCD | Shopping | New","Tablet","Bing and Yahoo! search","33","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392212795","LCD | Shopping | New","Tablet","Syndicated search partners","275","2","0.19","0.73%","0.10","--","Search","0.69"
"2020-07-10","392212795","LCD | Shopping | New","Tablet","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Computer","Bing and Yahoo! search","10735","80","46.97","0.75%","0.59","--","Search","4.38"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Computer","Syndicated search partners","970","2","0.26","0.21%","0.13","--","Search","0.27"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Computer","AOL search","25","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Computer","Audience","12333","47","26.41","0.38%","0.56","--","Audience","2.14"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Bing and Yahoo! search","364","6","1.94","1.65%","0.32","--","Search","5.33"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Syndicated search partners","6935","32","5.28","0.46%","0.17","--","Search","0.76"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Audience","973","11","2.05","1.13%","0.19","--","Audience","2.11"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Tablet","Bing and Yahoo! search","83","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Tablet","Syndicated search partners","294","2","0.25","0.68%","0.13","--","Search","0.85"
"2020-07-10","392311656","Other Top Brands - Important Items | Shopping","Tablet","Audience","29","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-10","392311657","Everything Else | Shopping","Computer","Bing and Yahoo! search","2360","17","3.40","0.72%","0.20","--","Search","1.44"
"2020-07-10","392311657","Everything Else | Shopping","Computer","Syndicated search partners","171","1","0.14","0.58%","0.14","--","Search","0.82"
"2020-07-10","392311657","Everything Else | Shopping","Computer","AOL search","10","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392311657","Everything Else | Shopping","Computer","Audience","51","1","0.35","1.96%","0.35","--","Audience","6.86"
"2020-07-10","392311657","Everything Else | Shopping","Smartphone","Bing and Yahoo! search","131","1","0.06","0.76%","0.06","--","Search","0.46"
"2020-07-10","392311657","Everything Else | Shopping","Smartphone","Syndicated search partners","5441","18","0.83","0.33%","0.05","--","Search","0.15"
"2020-07-10","392311657","Everything Else | Shopping","Smartphone","Audience","36","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-10","392311657","Everything Else | Shopping","Tablet","Bing and Yahoo! search","21","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392311657","Everything Else | Shopping","Tablet","Syndicated search partners","224","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-10","392311657","Everything Else | Shopping","Tablet","Audience","3","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","283","2","0.19","0.71%","0.10","--","Search","0.67"
"2020-07-11","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","30","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","353847373","Main Shopping - Important Items","Computer","Audience","81","2","0.12","2.47%","0.06","--","Audience","1.48"
"2020-07-11","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","64","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","253","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","353847373","Main Shopping - Important Items","Smartphone","Audience","8","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","6","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","15","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Computer","Bing and Yahoo! search","105","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Computer","Syndicated search partners","19","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Computer","Audience","12","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Smartphone","Bing and Yahoo! search","24","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Smartphone","Syndicated search partners","102","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Smartphone","Audience","23","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Tablet","Bing and Yahoo! search","8","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Tablet","Syndicated search partners","19","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392204748","Memory | Shopping | New","Tablet","Audience","4","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","392212795","LCD | Shopping | New","Computer","Bing and Yahoo! search","3775","31","8.70","0.82%","0.28","--","Search","2.30"
"2020-07-11","392212795","LCD | Shopping | New","Computer","Syndicated search partners","393","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392212795","LCD | Shopping | New","Computer","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392212795","LCD | Shopping | New","Computer","Audience","214","1","0.19","0.47%","0.19","--","Audience","0.89"
"2020-07-11","392212795","LCD | Shopping | New","Smartphone","Bing and Yahoo! search","740","13","3.59","1.76%","0.28","--","Search","4.85"
"2020-07-11","392212795","LCD | Shopping | New","Smartphone","Syndicated search partners","30254","132","13.46","0.44%","0.10","--","Search","0.44"
"2020-07-11","392212795","LCD | Shopping | New","Smartphone","Audience","648","7","0.98","1.08%","0.14","--","Audience","1.51"
"2020-07-11","392212795","LCD | Shopping | New","Tablet","Bing and Yahoo! search","86","1","0.27","1.16%","0.27","--","Search","3.14"
"2020-07-11","392212795","LCD | Shopping | New","Tablet","Syndicated search partners","893","1","0.07","0.11%","0.07","--","Search","0.08"
"2020-07-11","392212795","LCD | Shopping | New","Tablet","Audience","22","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Computer","Bing and Yahoo! search","338","1","0.08","0.30%","0.08","--","Search","0.24"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Computer","Syndicated search partners","54","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Computer","AOL search","0","0","0.00","","0.00","--","Search","0.00"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Computer","Audience","122","1","0.12","0.82%","0.12","--","Audience","0.98"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Bing and Yahoo! search","92","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Syndicated search partners","185","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Audience","5","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Tablet","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311656","Other Top Brands - Important Items | Shopping","Tablet","Syndicated search partners","10","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311657","Everything Else | Shopping","Computer","Bing and Yahoo! search","72","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311657","Everything Else | Shopping","Computer","Syndicated search partners","34","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311657","Everything Else | Shopping","Smartphone","Bing and Yahoo! search","56","1","0.01","1.79%","0.01","--","Search","0.18"
"2020-07-11","392311657","Everything Else | Shopping","Smartphone","Syndicated search partners","236","2","0.04","0.85%","0.02","--","Search","0.17"
"2020-07-11","392311657","Everything Else | Shopping","Smartphone","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-11","392311657","Everything Else | Shopping","Tablet","Bing and Yahoo! search","5","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-11","392311657","Everything Else | Shopping","Tablet","Syndicated search partners","6","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","257","3","0.21","1.17%","0.07","--","Search","0.82"
"2020-07-12","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","27","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","353847373","Main Shopping - Important Items","Computer","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","353847373","Main Shopping - Important Items","Computer","Audience","75","2","0.39","2.67%","0.20","--","Audience","5.20"
"2020-07-12","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","57","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","106","1","0.03","0.94%","0.03","--","Search","0.28"
"2020-07-12","353847373","Main Shopping - Important Items","Smartphone","Audience","4","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-12","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","16","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","5","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","353847373","Main Shopping - Important Items","Tablet","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-12","392204748","Memory | Shopping | New","Computer","Bing and Yahoo! search","78","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","392204748","Memory | Shopping | New","Computer","Syndicated search partners","11","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","392204748","Memory | Shopping | New","Computer","Audience","6","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-12","392204748","Memory | Shopping | New","Smartphone","Bing and Yahoo! search","7","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","392204748","Memory | Shopping | New","Smartphone","Syndicated search partners","171","1","0.08","0.58%","0.08","--","Search","0.47"
"2020-07-12","392204748","Memory | Shopping | New","Smartphone","Audience","17","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-07-12","392204748","Memory | Shopping | New","Tablet","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","392204748","Memory | Shopping | New","Tablet","Syndicated search partners","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","392212795","LCD | Shopping | New","Computer","Bing and Yahoo! search","3756","20","5.42","0.53%","0.27","--","Search","1.44"
"2020-07-12","392212795","LCD | Shopping | New","Computer","Syndicated search partners","476","4","0.65","0.84%","0.16","--","Search","1.37"
"2020-07-12","392212795","LCD | Shopping | New","Computer","AOL search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-07-12","392212795","LCD | Shopping | New","Computer","Audience","222","3","0.46","1.35%","0.15","--","Audience","2.07"
"2020-07-12","392212795","LCD | Shopping | New","Smartphone","Bing and Yahoo! search","660","9","2.03","1.36%","0.23","--","Search","3.08"
"2020-07-12","392212795","LCD | Shopping | New","Smartphone","Syndicated search partners","26590","127","12.30","0.48%","0.10","--","Search","0.46"
"2020-07-12","392212795","LCD | Shopping | New","Smartphone","Audience","700","13","1.29","1.86%","0.10","--","Audience","1.84"
